Date,Open,High,Low,Close,Adj Close,Volume
2005-01-01,50.570000,54.790001,47.450001,54.419998,41.858669,51616200
2005-02-01,54.430000,64.190002,53.689999,62.880001,48.439819,45250200
2005-03-01,62.500000,65.900002,57.580002,61.230000,47.168743,64115600
2005-04-01,61.730000,64.889999,55.060001,56.290001,43.363190,60387000
2005-05-01,56.009998,59.189999,51.520000,58.759998,45.327805,57688600
2005-06-01,59.500000,67.989998,59.090000,64.599998,49.832809,50576800
2005-07-01,65.099998,71.230003,64.849998,68.400002,52.764153,53281300
2005-08-01,69.250000,72.849998,66.470001,71.620003,55.314392,57618500
2005-09-01,72.019997,78.150002,69.120003,75.220001,58.094807,66115500
2005-10-01,75.500000,75.949997,59.360001,63.830002,49.297947,98947300
2005-11-01,63.830002,69.750000,63.000000,65.279999,50.497154,69485100
2005-12-01,66.000000,74.059998,65.940002,68.519997,53.003441,61540900
2006-01-01,69.830002,76.120003,68.419998,75.529999,58.425999,65543100
2006-02-01,75.480003,76.250000,65.599998,66.919998,51.837688,65486700
2006-03-01,67.180000,70.550003,63.169998,65.510002,50.745457,72479100
2006-04-01,66.260002,75.660004,64.750000,71.040001,55.029133,69022200
2006-05-01,71.139999,73.790001,61.400002,64.879997,50.329136,81451600
2006-06-01,63.910000,68.650002,56.500000,68.250000,52.943298,95434100
2006-07-01,68.900002,71.019997,62.299999,70.470001,54.665451,78656200
2006-08-01,70.570000,72.400002,64.900002,65.279999,50.716908,61666000
2006-09-01,65.430000,66.889999,59.180000,63.200001,49.100933,85067600
2006-10-01,63.200001,70.000000,59.990002,65.320000,50.747982,85871300
2006-11-01,65.370003,70.059998,63.029999,69.930000,54.455036,77262100
2006-12-01,69.000000,70.500000,65.339996,66.510002,51.791847,48926400
2007-01-01,68.239998,73.440002,63.009998,72.970001,56.822300,81717500
2007-02-01,72.690002,72.739998,68.000000,68.459999,53.431740,64016200
2007-03-01,68.300003,71.620003,66.139999,70.699997,55.180016,73937700
2007-04-01,70.650002,76.930000,70.529999,72.500000,56.584888,65078300
2007-05-01,72.400002,82.080002,71.669998,80.750000,63.150486,71214400
2007-06-01,81.580002,87.820000,78.910004,81.589996,63.807442,71568700
2007-07-01,81.790001,89.220001,78.809998,80.839996,63.220932,72149600
2007-08-01,80.839996,82.669998,72.610001,77.379997,60.618790,90238500
2007-09-01,77.379997,91.250000,76.760002,90.059998,70.552170,57291300
