Date,Open,High,Low,Close,Adj Close,Volume
2005-01-01,11.325000,11.417500,10.587500,10.828750,8.585355,154428800
2005-02-01,10.828750,10.986250,10.325000,10.868750,8.617065,209337600
2005-03-01,10.878750,11.065000,10.180000,10.413750,8.256330,312577600
2005-04-01,10.485000,10.530000,9.387500,9.601250,7.623195,249906400
2005-05-01,9.601250,10.465000,9.475000,10.275000,8.158145,235928000
2005-06-01,10.287500,11.366250,10.261250,10.825000,8.594836,326050400
2005-07-01,10.771250,11.062500,10.428750,10.475000,8.329201,238440000
2005-08-01,10.476250,11.125000,9.670000,9.863750,7.843164,356301600
2005-09-01,9.863750,10.656250,9.566250,10.210000,8.118488,495809600
2005-10-01,10.260000,10.540000,9.992500,10.506250,8.367620,261707200
2005-11-01,10.500000,11.068750,10.428750,10.662500,8.492066,213472000
2005-12-01,10.718750,11.442500,10.468750,10.848750,8.640403,354718400
2006-01-01,10.848750,11.020000,10.075000,10.118750,8.073432,347512800
2006-02-01,10.156250,10.978750,10.151250,10.847500,8.654881,252378400
2006-03-01,10.831250,11.005000,10.503750,10.637500,8.487327,318510400
2006-04-01,10.637500,10.732500,10.045000,10.230000,8.177105,206466400
2006-05-01,10.253750,10.387500,9.673750,10.038750,8.024237,267000000
2006-06-01,10.051250,10.621250,9.862500,10.125000,8.093180,326280000
2006-07-01,10.131250,10.218750,9.750000,9.875000,7.908527,315201600
2006-08-01,9.875000,10.118750,9.440000,10.095000,8.084716,421105600
2006-09-01,10.095000,11.113750,9.982500,10.952500,8.771461,450955200
2006-10-01,10.871250,11.758750,10.863750,11.485000,9.215558,259665600
2006-11-01,11.512500,12.412500,11.322500,12.368750,9.924683,213671200
2006-12-01,12.337500,12.650000,11.848750,12.378750,9.932708,258766400
2007-01-01,12.250000,12.543750,11.865000,12.351250,9.929348,273166400
2007-02-01,12.327500,13.612500,12.305000,13.058750,10.498120,283613600
2007-03-01,12.887500,13.762500,12.771250,13.282500,10.677987,329332800
2007-04-01,13.350000,13.775000,13.200000,13.465000,10.843886,203464800
2007-05-01,13.465000,14.280000,13.085000,14.187500,11.425745,259559600
2007-06-01,14.187500,14.815000,12.967500,14.572500,11.735801,389084000
2007-07-01,14.675000,15.087500,13.860000,14.112500,11.403210,319975200
2007-08-01,14.302500,14.657500,13.000000,14.085000,11.380993,346503200
2007-09-01,14.010000,15.247500,13.537500,14.665000,11.849642,291098800
2007-10-01,14.697500,16.642500,14.650000,16.565001,13.429680,353234800
2007-11-01,16.485001,16.547501,15.227500,16.412500,13.306037,233026000
2007-12-01,16.237499,16.982500,15.560000,16.059999,13.020260,233625200
2008-01-01,16.080000,16.174999,12.875000,15.332500,12.473962,419696000
2008-02-01,15.410000,15.750000,14.877500,15.050000,12.244132,240372800
2008-03-01,15.060000,17.650000,14.175000,17.000000,13.830585,388726800
2008-04-01,17.150000,17.500000,16.297501,16.700001,13.638100,292848000
2008-05-01,16.700001,17.219999,16.020000,17.092501,13.958631,262823600
2008-06-01,17.067499,17.570000,14.407500,14.902500,12.170162,380941200
2008-07-01,14.900000,15.107500,13.660000,14.670000,12.020987,398798800
2008-08-01,14.605000,16.200001,14.437500,15.152500,12.416359,239295600
2008-09-01,15.390000,17.000000,14.617500,16.725000,13.704907,429137200
2008-10-01,16.549999,16.754999,11.617500,14.407500,11.849909,580011200
2008-11-01,14.337500,14.625000,10.670000,13.312500,10.949293,379518400
2008-12-01,13.067500,14.332500,11.770000,12.750000,10.486648,364402400
2009-01-01,12.737500,13.500000,10.885000,11.312500,9.349266,280087600
2009-02-01,11.142500,12.280000,10.020000,10.382500,8.580664,289726800
2009-03-01,10.207500,12.072500,9.560000,11.722500,9.688111,412890800
2009-04-01,11.545000,14.075000,11.410000,13.117500,10.905087,287046000
2009-05-01,13.217500,14.285000,12.190000,14.262500,11.856974,309504000
2009-06-01,14.465000,14.987500,12.540000,12.945000,10.761685,379703200
2009-07-01,13.035000,14.442500,12.647500,14.160000,11.822575,297748000
2009-08-01,14.245000,14.567500,13.700000,13.847500,11.561655,269588000
2009-09-01,13.725000,16.237499,13.305000,16.174999,13.504948,426029200
2009-10-01,16.000000,16.587500,15.270000,15.545000,13.040101,302178800
2009-11-01,15.585000,16.584999,15.450000,16.222500,13.608428,175682400
2009-12-01,16.317499,16.655001,15.437500,16.517500,13.855893,214435200
2010-01-01,16.514999,16.517500,15.737500,15.937500,13.424816,183847600
2010-02-01,15.992500,16.962500,15.222500,16.900000,14.235567,196404000
2010-03-01,16.977501,18.837500,16.815001,18.375000,15.478026,245335600
2010-04-01,18.490000,19.632500,18.264999,18.977501,16.049603,199108000
2010-05-01,19.002501,19.637501,16.747499,18.094999,15.303252,370556400
2010-06-01,17.860001,18.980000,16.825001,16.887501,14.282049,306146800
2010-07-01,16.972500,18.527500,16.584999,18.410000,15.627460,268348800
2010-08-01,18.597500,18.750000,17.080000,17.500000,14.854997,221693200
2010-09-01,17.782499,20.424999,17.705000,20.035000,17.006851,283139600
2010-10-01,20.240000,20.850000,19.760000,20.360001,17.347658,222612800
2010-11-01,20.469999,21.742500,20.065001,21.532499,18.346693,189888800
2010-12-01,21.870001,23.122499,21.280001,21.355000,18.195444,212482800
2011-01-01,21.457500,21.645000,20.252501,20.620001,17.631567,181603600
2011-02-01,20.687500,22.290001,20.655001,22.257500,19.031736,177180400
2011-03-01,22.412500,22.780001,17.357500,18.924999,16.182219,425141200
2011-04-01,18.985001,20.682501,18.955000,20.580000,17.659340,223100800
2011-05-01,20.695000,21.632500,20.352501,21.112499,18.116266,197235200
2011-06-01,21.084999,22.645000,19.860001,22.495001,19.302570,337338800
2011-07-01,22.412500,23.557501,22.137501,22.537500,19.412292,241526400
2011-08-01,22.605000,22.615000,19.245001,21.662500,18.658623,346141200
2011-09-01,21.587500,23.139999,20.049999,21.377501,18.413145,327130000
2011-10-01,21.237499,24.420000,20.252501,24.087500,20.821842,232694800
2011-11-01,23.377501,24.375000,22.447500,24.045000,20.785109,196018400
2011-12-01,23.840000,24.562500,23.222500,24.092501,20.826164,221889600
2012-01-01,24.342501,26.235001,24.127501,25.997499,22.557329,193462000
2012-02-01,26.102501,27.070000,25.642500,26.980000,23.409811,148473600
2012-03-01,27.222500,28.242500,26.517500,27.110001,23.522619,230840400
2012-04-01,27.105000,28.000000,26.482500,27.967501,24.347862,178009200
2012-05-01,27.977501,28.702499,26.067499,27.045000,23.544762,205013600
2012-06-01,26.572500,27.477501,21.275000,21.945000,19.168346,339438800
2012-07-01,22.097500,24.437500,22.007500,23.337500,20.384668,277826000
2012-08-01,23.377501,24.822500,22.760000,24.340000,21.260321,212740400
2012-09-01,24.297501,25.230000,23.197500,23.727501,20.801199,252478000
2012-10-01,23.727501,24.525000,22.580000,22.844999,20.027534,198277200
2012-11-01,22.975000,25.082500,22.412500,24.370001,21.364454,188968400
2012-12-01,24.415001,26.557501,24.152500,25.799999,22.618092,187460200
2013-01-01,26.200001,27.785000,25.700001,27.025000,23.794325,149268200
2013-02-01,27.230000,27.950001,26.750000,27.230000,23.974817,123347800
2013-03-01,27.209999,30.125000,26.635000,29.504999,26.078642,197793600
2013-04-01,29.500000,31.885000,28.990000,31.799999,28.107124,147312200
2013-05-01,31.780001,33.035000,30.780001,30.830000,27.249763,143206000
2013-06-01,30.799999,32.035000,29.555000,31.840000,28.236702,179310200
2013-07-01,31.969999,32.330002,30.950001,31.459999,27.899714,139193800
2013-08-01,31.620001,33.424999,31.299999,31.410000,27.855368,136639400
2013-09-01,31.805000,37.625000,31.750000,36.320000,32.316818,226198200
2013-10-01,36.520000,38.445000,34.980000,37.880001,33.704865,178418000
2013-11-01,37.900002,39.935001,37.790001,39.570000,35.208580,102247600
2013-12-01,39.735001,40.130001,37.709999,39.320000,34.986122,162278800
2014-01-01,39.075001,39.415001,35.755001,36.424999,32.511776,167970600
2014-02-01,36.380001,39.529999,34.924999,39.150002,34.944023,136880200
2014-03-01,38.814999,40.044998,36.505001,36.930000,33.063709,178531800
2014-04-01,37.009998,37.590000,35.299999,36.474998,32.656349,166126400
2014-05-01,36.404999,38.465000,35.764999,38.455002,34.429062,113444000
2014-06-01,38.494999,39.575001,36.570000,38.775002,34.825142,165319600
2014-07-01,38.865002,39.970001,38.150002,38.564999,34.636532,134401800
2014-08-01,38.270000,40.150002,37.950001,39.275002,35.274216,115312800
2014-09-01,39.174999,45.145000,39.174999,44.599998,40.177731,217202400
2014-10-01,44.455002,47.070000,41.924999,46.485001,41.875809,183619800
2014-11-01,46.674999,49.880001,46.310001,49.645000,44.722488,99490000
2014-12-01,49.330002,49.750000,46.415001,48.075001,43.308155,168706000
2015-01-01,48.275002,48.724998,46.014999,46.125000,41.670990,130906000
2015-02-01,46.340000,48.705002,45.345001,48.560001,43.870853,138933400
2015-03-01,48.445000,51.895000,47.590000,50.165001,45.452309,189358200
2015-04-01,50.000000,51.000000,49.070000,49.419998,44.777298,112486800
2015-05-01,49.939999,52.750000,49.705002,50.834999,46.059387,114083800
2015-06-01,50.884998,55.169998,50.389999,54.009998,49.069717,137113200
2015-07-01,54.474998,57.970001,54.294998,57.610001,52.340408,126937800
2015-08-01,57.755001,58.860001,47.250000,55.875000,50.764114,169758600
2015-09-01,54.490002,62.974998,54.014999,61.485001,55.860970,222222800
2015-10-01,61.580002,66.760002,60.500000,65.514999,59.673286,177921400
2015-11-01,65.864998,67.650002,60.209999,66.139999,60.242554,163167800
2015-12-01,66.059998,68.195000,62.150002,62.500000,56.927128,234856100
2016-01-01,61.110001,62.590000,56.590000,62.009998,56.617718,201105100
2016-02-01,61.750000,63.500000,53.639999,61.590000,56.234241,211308000
2016-03-01,61.970001,65.440002,57.950001,61.470001,56.124683,230587100
2016-04-01,61.220001,61.849998,56.889999,58.939999,53.953415,178121800
2016-05-01,59.090000,59.990002,55.169998,55.220001,50.548153,192375000
2016-06-01,53.330002,55.639999,51.480000,55.200001,50.529850,316677800
2016-07-01,55.070000,58.869999,54.820000,55.500000,50.952881,166822100
2016-08-01,55.730000,60.330002,54.279999,57.639999,52.917549,181042100
2016-09-01,57.669998,59.180000,52.119999,52.650002,48.336384,230941100
2016-10-01,52.540001,53.060001,50.000000,50.180000,46.196980,190328000
2016-11-01,50.500000,51.889999,49.009998,50.070000,46.095711,166212700
2016-12-01,50.110001,53.349998,50.060001,50.830002,46.795403,215471200
2017-01-01,51.990002,54.119999,51.630001,52.900002,48.876801,175931200
2017-02-01,52.980000,58.419998,52.049999,57.160000,52.812805,178369800
2017-03-01,57.860001,59.000000,53.759998,55.730000,51.491573,249512200
2017-04-01,55.740002,56.689999,54.500000,55.410000,51.355419,137922800
2017-05-01,55.430000,55.450001,50.810001,52.990002,49.112514,223428200
2017-06-01,53.060001,59.709999,50.790001,59.000000,54.682735,275425100
2017-07-01,58.369999,60.000000,57.000000,59.049999,54.915596,158127000
2017-08-01,59.000000,60.529999,52.070000,52.810001,49.112514,174951200
2017-09-01,53.000000,54.160000,51.029999,51.849998,48.385414,211929400
2017-10-01,52.160000,57.250000,50.349998,54.990002,51.315605,247775300
2017-11-01,55.419998,61.209999,54.590000,60.419998,56.382778,182957400
