Date,Open,High,Low,Close,Adj Close,Volume
2005-01-01,6.336250,6.428750,5.511250,6.412500,6.412500,88155200
2005-02-01,6.412500,7.885000,6.406250,7.625000,7.625000,86079200
2005-03-01,7.762500,7.768750,6.537500,7.095000,7.095000,115910400
2005-04-01,7.218750,7.740000,6.718750,7.343750,7.343750,99293600
2005-05-01,7.812500,8.912500,7.707500,8.725000,8.725000,116390400
2005-06-01,8.756250,11.932500,8.756250,11.745000,11.745000,113692400
2005-07-01,12.000000,13.957500,12.000000,13.777500,13.777500,128159200
2005-08-01,13.840000,14.990000,12.505000,14.475000,14.475000,103769600
2005-09-01,14.475000,18.719999,13.852500,18.350000,18.350000,165850800
2005-10-01,18.750000,20.900000,15.577500,18.135000,18.135000,329576000
2005-11-01,17.815001,19.100000,15.762500,17.035000,17.035000,174407600
2005-12-01,17.450001,19.735001,16.280001,17.969999,17.969999,148502800
2006-01-01,18.200001,22.139999,18.174999,21.570000,21.570000,110075200
2006-02-01,21.695000,21.995001,15.595000,16.045000,16.045000,111042600
2006-03-01,16.280001,17.780001,14.435000,16.094999,16.094999,121951600
2006-04-01,16.490000,20.375000,15.830000,18.010000,18.010000,97985000
2006-05-01,18.434999,20.584999,14.535000,16.150000,16.150000,119060000
2006-06-01,15.950000,16.545000,11.830000,15.580000,15.580000,150492000
2006-07-01,15.800000,17.750000,13.875000,17.200001,17.200001,92501600
2006-08-01,17.400000,19.195000,16.535000,17.174999,17.174999,116738600
2006-09-01,17.500000,19.500000,13.920000,14.935000,14.935000,112644200
2006-10-01,14.935000,19.375000,13.615000,17.790001,17.790001,133921200
2006-11-01,17.785000,21.325001,17.219999,21.065001,21.065001,90522000
2006-12-01,20.990000,21.480000,17.275000,17.525000,17.525000,92536800
2007-01-01,17.525000,19.340000,15.570000,19.230000,19.230000,115696400
2007-02-01,19.275000,20.465000,18.504999,19.559999,19.559999,65278000
2007-03-01,18.705000,20.820000,17.775000,20.490000,20.490000,82940000
2007-04-01,20.600000,22.555000,20.375000,21.000000,21.000000,89236200
2007-05-01,21.105000,24.115000,20.420000,23.799999,23.799999,100231600
2007-06-01,24.080000,25.260000,21.875000,22.250000,22.250000,93313800
2007-07-01,22.395000,23.225000,19.014999,20.315001,20.315001,118453600
2007-08-01,20.400000,21.750000,17.834999,18.594999,18.594999,132575200
2007-09-01,18.459999,22.219999,18.459999,20.924999,20.924999,73258600
2007-10-01,20.860001,25.870001,20.850000,25.865000,25.865000,82500800
2007-11-01,27.000000,28.209999,23.850000,24.885000,24.885000,116182800
2007-12-01,24.610001,28.500000,24.610001,27.860001,27.860001,59583000
2008-01-01,28.000000,30.090000,23.770000,28.049999,28.049999,127965000
2008-02-01,28.000000,35.924999,25.775000,32.615002,32.615002,134257200
2008-03-01,32.549999,34.560001,28.389999,33.689999,33.689999,114262600
2008-04-01,33.689999,45.430000,32.959999,42.310001,42.310001,107494900
2008-05-01,42.169998,50.000000,39.580002,44.340000,44.340000,87760000
2008-06-01,44.290001,49.240002,43.580002,47.610001,47.610001,179536500
2008-07-01,47.330002,52.689999,31.190001,36.310001,36.310001,169934400
2008-08-01,35.790001,40.730000,30.860001,38.369999,38.369999,128395900
2008-09-01,36.930000,37.410000,27.000000,30.540001,30.540001,156320000
2008-10-01,29.760000,36.689999,19.049999,35.619999,35.619999,225735700
2008-11-01,35.060001,39.080002,22.790001,34.369999,34.369999,158726300
2008-12-01,33.330002,33.330002,22.760000,28.969999,28.969999,141530300
2009-01-01,29.400000,35.400002,25.639999,31.650000,31.650000,134046900
2009-02-01,30.830000,33.770000,25.260000,28.770000,28.770000,120804800
2009-03-01,27.770000,35.480000,26.660000,29.690001,29.690001,145229100
2009-04-01,29.059999,37.619999,28.900000,35.860001,35.860001,117098200
2009-05-01,36.049999,44.259998,35.930000,43.470001,43.470001,101159100
2009-06-01,44.599998,46.470001,37.389999,38.849998,38.849998,113094000
2009-07-01,39.270000,42.750000,34.250000,41.430000,41.430000,97949000
2009-08-01,41.990002,43.650002,36.130001,36.860001,36.860001,105444600
2009-09-01,36.759998,45.799999,35.639999,42.680000,42.680000,93226000
2009-10-01,42.540001,50.610001,39.310001,43.580002,43.580002,94172900
2009-11-01,44.099998,46.549999,41.000000,43.959999,43.959999,89573900
2009-12-01,44.480000,51.330002,39.759998,48.200001,48.200001,96314300
2010-01-01,49.689999,52.820000,42.570000,42.880001,42.880001,70434300
2010-02-01,43.619999,45.980000,40.500000,42.549999,42.549999,88129400
2010-03-01,43.220001,45.299999,37.209999,40.720001,40.720001,154558000
2010-04-01,40.970001,43.389999,37.810001,39.680000,39.680000,123086400
2010-05-01,40.130001,40.869999,34.790001,37.610001,37.610001,119118700
2010-06-01,37.119999,45.250000,36.689999,38.639999,38.639999,124987000
2010-07-01,38.880001,39.320000,35.750000,36.450001,36.450001,99963900
2010-08-01,37.150002,38.650002,31.889999,32.720001,32.720001,111646500
2010-09-01,33.200001,34.599998,30.610001,33.439999,33.439999,94494400
2010-10-01,33.900002,35.150002,32.439999,33.840000,33.840000,87963800
2010-11-01,34.570000,39.360001,34.299999,36.200001,36.200001,101615900
2010-12-01,36.939999,38.180000,34.730000,37.430000,37.430000,103597500
2011-01-01,37.810001,39.939999,37.070000,39.500000,39.500000,99528500
2011-02-01,39.630001,40.160000,35.590000,39.480000,39.480000,106944500
2011-03-01,39.000000,43.959999,35.720001,42.970001,42.970001,136698000
2011-04-01,43.369999,44.360001,37.900002,43.860001,43.860001,103106100
2011-05-01,43.980000,44.689999,40.590000,43.770000,43.770000,89919900
2011-06-01,43.540001,44.230000,40.040001,42.880001,42.880001,93938200
2011-07-01,43.009998,49.250000,42.439999,44.560001,44.560001,100142400
2011-08-01,45.310001,45.330002,34.000000,37.950001,37.950001,169002500
2011-09-01,38.189999,40.099998,33.310001,33.330002,33.330002,116949100
2011-10-01,32.860001,44.360001,30.940001,42.040001,42.040001,111557900
2011-11-01,40.540001,43.000000,35.020000,38.049999,38.049999,79900900
2011-12-01,38.130001,38.990002,31.900000,31.940001,31.940001,82431800
