Date,Open,High,Low,Close,Adj Close,Volume
2005-01-01,61.459999,64.000000,60.400002,63.830002,4.951014,139362700
2005-02-01,63.790001,68.500000,62.750000,65.650002,5.092185,139066400
2005-03-01,65.930000,66.660004,63.200001,65.389999,5.072016,128948100
2005-04-01,66.000000,66.349998,62.700001,64.989998,5.097816,145719800
2005-05-01,65.650002,68.169998,64.480003,67.139999,5.266462,114566300
2005-06-01,67.220001,69.680000,64.589996,64.660004,5.071930,141595900
2005-07-01,65.150002,68.260002,63.599998,66.959999,5.308356,109336400
2005-08-01,67.150002,71.139999,66.040001,70.699997,5.604851,152867800
2005-09-01,70.709999,74.040001,69.800003,73.709999,5.843473,174946100
2005-10-01,73.720001,75.599998,68.599998,75.050003,6.015966,192945100
2005-11-01,75.199997,75.199997,70.199997,72.790001,5.834810,147519900
2005-12-01,73.160004,78.680000,71.459999,74.720001,5.989519,220996600
2006-01-01,75.150002,77.370003,72.339996,72.339996,5.859742,138751400
2006-02-01,72.550003,73.800003,70.550003,71.900002,5.824101,129575900
2006-03-01,72.199997,74.529999,70.760002,70.860001,5.739856,164633600
2006-04-01,71.000000,73.239998,68.360001,73.160004,5.991057,144633000
2006-05-01,73.099998,74.389999,70.050003,72.349998,5.924727,158336000
2006-06-01,72.529999,74.180000,69.349998,73.430000,6.013165,173280500
2006-07-01,73.430000,80.980003,72.610001,79.970001,6.623261,218674800
2006-08-01,79.980003,85.000000,78.970001,83.529999,6.918105,160866900
2006-09-01,84.019997,84.169998,75.000000,76.550003,6.340007,279410700
2006-10-01,76.900002,82.940002,75.449997,81.330002,6.806367,257639400
2006-11-01,81.980003,85.550003,80.199997,84.209999,7.047390,163175100
2006-12-01,84.209999,86.449997,83.430000,85.820000,7.182131,151686300
2007-01-01,86.099998,90.500000,86.000000,87.389999,7.387642,200533100
2007-02-01,87.480003,87.849998,81.169998,84.279999,7.124731,178812900
2007-03-01,83.339996,87.809998,82.190002,87.809998,7.423145,371444400
2007-04-01,67.129997,71.099998,66.910004,68.919998,5.884651,269928400
2007-05-01,69.250000,72.199997,67.849998,71.099998,8.089036,203329700
2007-06-01,71.099998,71.910004,67.989998,70.139999,7.979822,258821200
2007-07-01,70.230003,72.199997,63.130001,66.470001,7.637416,224209900
2007-08-01,66.209999,70.989998,64.720001,69.410004,7.975223,298382700
2007-09-01,69.410004,69.949997,66.660004,69.529999,7.989010,210914900
2007-10-01,69.669998,73.500000,69.089996,72.930000,8.473491,208044600
2007-11-01,72.879997,77.559998,71.300003,77.559998,9.011432,244252100
2007-12-01,77.320000,78.510002,75.400002,75.580002,8.781383,206260700
2008-01-01,75.500000,79.589996,70.879997,75.790001,8.891698,320595300
2008-02-01,75.989998,76.309998,71.889999,73.139999,8.580802,219270400
2008-03-01,72.849998,75.800003,21.950001,22.200001,2.604509,340276800
2008-04-01,21.240000,22.760000,19.990000,20.000000,7.688368,573215700
2008-05-01,20.180000,23.020000,19.950001,22.260000,8.557157,351565800
2008-06-01,22.320000,22.350000,20.250000,20.559999,7.903643,301590500
2008-07-01,20.350000,21.860001,19.840000,20.350000,7.931775,304177600
2008-08-01,20.540001,21.809999,20.459999,21.030001,8.196819,221844300
2008-09-01,21.129999,21.850000,19.260000,19.840000,7.732995,389403500
2008-10-01,19.799999,20.910000,16.260000,19.190001,7.596742,605065400
2008-11-01,19.389999,19.590000,14.340000,16.080000,6.365588,451692300
2008-12-01,16.000000,16.030001,14.420000,15.060000,5.961800,524798100
2009-01-01,15.180000,17.629999,14.960000,16.540001,6.687745,487989900
2009-02-01,16.440001,17.030001,14.830000,15.440000,6.242973,391825900
2009-03-01,15.240000,17.400000,14.500000,16.020000,6.477491,452071400
2009-04-01,15.840000,17.340000,15.760000,16.330000,6.734315,323192400
2009-05-01,16.400000,17.620001,16.059999,17.090000,7.047731,310534800
2009-06-01,17.190001,17.490000,16.150000,16.389999,6.759059,379663100
2009-07-01,16.459999,18.000000,16.100000,17.530001,7.367292,336909500
2009-08-01,17.730000,18.450001,17.360001,18.280001,7.682494,322484200
2009-09-01,18.270000,18.700001,17.459999,17.809999,7.484966,386628900
2009-10-01,17.770000,18.719999,17.280001,18.110001,7.753308,373294500
2009-11-01,18.120001,19.480000,18.020000,18.809999,8.052996,322662100
2009-12-01,18.959999,20.469999,18.910000,19.629999,8.404056,300136900
2010-01-01,19.770000,20.639999,19.580000,19.860001,8.646852,277275700
2010-02-01,19.900000,20.480000,19.139999,20.120001,8.760054,273859600
2010-03-01,20.170000,20.860001,20.110001,20.520000,8.934211,317859900
2010-04-01,20.540001,21.610001,20.540001,21.190001,9.383667,264034100
2010-05-01,21.280001,21.910000,19.200001,20.290001,8.985117,433015500
2010-06-01,20.250000,20.889999,19.530001,20.040001,8.874409,504253900
2010-07-01,20.150000,22.250000,19.889999,22.160000,9.985207,294492200
2010-08-01,22.379999,22.990000,22.070000,22.320000,10.057303,273876900
2010-09-01,22.600000,24.389999,22.450001,24.020000,10.823316,313424800
2010-10-01,24.010000,25.420000,23.660000,25.420000,11.639682,253409400
2010-11-01,25.540001,26.219999,23.980000,24.000000,10.989471,260029800
2010-12-01,24.219999,25.330000,23.700001,24.620001,11.273366,231529600
2011-01-01,24.709999,24.770000,23.340000,23.510000,10.929523,250137100
2011-02-01,23.650000,25.400000,23.480000,25.370001,11.794218,214812400
2011-03-01,25.480000,26.270000,24.190001,26.030001,12.101042,332070100
2011-04-01,25.889999,27.150000,25.809999,26.840000,12.665306,209950700
2011-05-01,26.820000,28.090000,26.620001,28.059999,13.241001,238278400
2011-06-01,28.090000,28.129999,25.920000,26.410000,12.462399,286293700
2011-07-01,26.350000,27.090000,26.010000,26.299999,12.587579,216211100
2011-08-01,26.530001,27.410000,23.200001,27.190001,13.013554,434740800
